"haul_log_key","gear_log_key","haul_number","gear_code","was_haul_observed","was_catch","was_incidental_take","weather_description","weather_description_desc","wind_speed","wind_direction","wave_height","reverse_haul","gear_condition","gear_condition_desc","mainline_length","set_speed","bottom_depth_minimum","bottom_depth_maximum","hook_depth_minimum","hook_depth_maximum","total_additional_weight","target_species","target_species_desc","soak_duration","were_floats_used","number_of_floats","were_light_sticks_used","number_light_sticks","were_rattlers_used","number_rattlers","were_surf_lites_used","number_surf_lites","were_sat_buoys_used","number_satellite_buoys","were_radio_beacons_used","number_radio_beacons","were_radar_reflectors_used","number_radar_reflectors","additional_line_weights_used","number_additional_line_weights","number_hooks_set","number_hooks_lost","number_hooks_tended","number_hooks_rebaited","begin_set_date","begin_set_dt","begin_set_time","end_set_date","end_set_dt","end_set_time","begin_haul_date","begin_haul_dt","begin_haul_time","end_haul_date","end_haul_dt","end_haul_time","begin_set_latitude","begin_set_latitude_minutes","begin_set_latitude_hemisphere","end_set_latitude","end_set_latitude_minutes","end_set_latitude_hemisphere","begin_haul_latitude","begin_haul_latitude_minutes","begin_haul_latitude_hemisphere","end_haul_latitude","end_haul_latitude_minutes","end_haul_latitude_hemisphere","begin_set_longitude","begin_set_longitude_minutes","begin_set_longitude_hemisphere","end_set_longitude","end_set_longitude_minutes","end_set_longitude_hemisphere","begin_haul_longitude","begin_haul_longitude_minutes","begin_haul_longitude_hemispher","end_haul_longitude","end_haul_longitude_minutes","end_haul_longitude_hemisphere","begin_set_temperature","end_set_temperature","begin_haul_temperature","end_haul_temperature","set_duration","haul_lost_time","haul_duration","fishing_area","experimental_treatment","comments","is_experiment","created_by_user_id","created_date","modified_by_user_id","modified_date","number_hooks_bent","trip_number","string_number","bait1","bait_kind_1","bait_number_used_1","bait2","bait_kind_2","bait_number_used_2","bait3","bait_kind_3","bait_number_used_3","lat_bh","lon_bh","lat_eh","lon_eh","lat_bs","lon_bs","lat_es","lon_es","date","year","month","dolphin_fish_mahi_mahi","shark_dusky","shark_thresher_bigeye","sharks","swordfish","tuna_yellowfin","marlin_white","sailfish","shark_blacktip","shark_night","wahoo","shark_hammerhead_scalloped","shark_mako_shortfin","barracudas","puffers","billfish","bonito_atlantic","escolar","marlin_blue","shark_bignose","shark_tiger","tuna_blackfin","oilfish","rays_skates","shark_blue","shark_oceanic_whitetip","tuna_albacore","tuna_bigeye","tuna_bluefin","lancetfish","tunas","mackerel_snake","shark_bull","shark_mako_longfin","pomfrets","sea_turtle_leatherback","shark_silky","shark_thresher","skipjack","sea_turtle_loggerhead","remora","pilot_whale","shark_hammerhead_smooth","shark_hammerhead","shearwater_great","unknown","stingray_pelagic","ray_mobulid","sunfishes","shark_porbeagle","goosefish","sharks_mako","spearfish_roundscale","shark_sandbar","sunfish_sharptail","shark_requiem","shark_cookiecutter","white_marlin_roundscale_spear","dolphin_bottlenose","shark_spinner","amberjacks","mackerel_king","uncoded_animal","sunfish_ocean","cobia","shark_hammerhead_great","dolphin_pantropic_spotted","little_tunny","cigarfish_bigeye","jacks","shark_dogfish","misc","cutlass_fish","birds","squids","dolphin_rissos","dealfish","spearfish_longbill","shark_caribbean_reef","bluefish","turtles","spearfishes","marine_mammal","dolphins","shark_finetooth","runner_rainbow","shark_atlantic_sharpnose","shark_thresher_common","grouper_snowy","grouper_yellowedge","mackerel_chub","tripletail","shark_dogfish_smooth","cutlassfish_atlantic","red_snapper","ridley_olive","shark_crocodile","shark_dogfish_spiny","whale_pilot_shortfin","pilotfish","shark_whale","shark_basking","shark_mackerel","opah","shark_blacknose","shark_sand_tiger","gull_herring","gull_laughing","whale_minke","pelican_brown","dolphin_common","louvar","jack_bluerunner","whale_sperm","gannet_northern","dolphin_atlantic_spotted","snapper_blackfin","dolphin_spinner_shortbeak","sea_turtle_hawksbill","tilefish_golden","shark_nurse","shark_sharpnose_sevengill","tilefish_gray_blueline","whale_false_killer","northern_fulmar","banded_rudderfish","whale_beaked","shearwater_corys","sea_turtle_green","tarpon","triggerfish","halibut_atlantic","whale_pygmy_sperm","grenadiers","dogfish_velvet","sea_turtle_kemp_s_ridley","harbor_porpoise","shark_gulper_little","mackerel_atlantic","rough_toothed_dolphin","eel_king_snake","shearwaters","mackerel_frigate","drum_red","great_black_backed_gull","grouper_warsaw","whale_pilot_longfin","eel_conger","jaeger_parasitic_jaeger","whales","gulls","whale_killer","hakes","sea_bass_black","shark_great_white","ray_chilean_devil","whale_dwarf_pygmy_sperm","shark_cow_sharks","ray_manta","rosefish_black_bellied","lobsters","sea_anemones","sea_stars","ray_mobula","sea_cucumber","shark_gulper","jack_crevalle","ray_giant_devil","ray_spotted_eagle","crab","na","dolphin_blackfish","mlotst","so","thetao","uo","vo","zos","thetao_150m","thetao_500m","sst_anomaly","ssh_anomaly","chl","front_z","tke","eke","dfrom_shore","depth","moon_angle","begin_set_date_2","end_set_date_2","sunrise","sunset","day_hours","night_hours","intersects_canyon","hooks_rule","x","y"
271223,61925,2,"675",1,1,0,"02","PARTLY CLOUDY","10","130",3,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",27,6.3,1664,1683,2,50,NA,"MIX","MIXED SPECIES",8.3,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,31,0,0,2008-05-30 06:58:00,2008-05-30,"0658",2008-05-30 11:17:00,2008-05-30,"1117",2008-05-30 19:36:00,2008-05-30,"1936",2008-05-31 07:22:00,2008-05-31,"0722",27,52,"N",27,55,"N",27,54,"N",27,40,"N",86,17,"W",86,27,"W",86,28,"W",86,23,"W",81.2,81.3,81.3,81.5,4.3,0,11.8,"GOM",NA,NA,"N",1,2016-08-01 05:35:34,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.9,-86.4666666666667,27.6666666666667,-86.3833333333333,27.8666666666667,-86.2833333333333,27.9166666666667,-86.45,2008-05-30,2008,5,8,0,0,0,3,2,3,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74009609222412,0.0531970672309399,21.0195255279541,4.81281385873444e-05,-8.94171898835339e-06,-5.53418176423293e-05,21.0134201049805,21.0055370330811,-6.10841512680054,0.126322209835052,0.105009913444519,0.602895855903625,1.27328869670151e-09,0.0317205488681793,232871.65625,-3071.68334960938,0.301981401630782,2008-05-30 06:58:00,2008-05-30 11:17:00,2008-05-30 10:51:32,2008-05-31 00:37:49,0.424444444444444,7.87555555555556,0,0,948249.376925513,577977.788970708
271224,61925,3,"675",1,1,0,"02","PARTLY CLOUDY","10","130",3,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",24.7,6.5,1610,1683,2,50,NA,"MIX","MIXED SPECIES",8,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,27,0,0,2008-05-31 08:01:00,2008-05-31,"0801",2008-05-31 11:50:00,2008-05-31,"1150",2008-05-31 19:52:00,2008-05-31,"1952",2008-06-01 05:03:00,2008-06-01,"0503",27,39,"N",27,48,"N",27,48,"N",27,32,"N",86,27,"W",86,50,"W",86,49,"W",86,34,"W",81.5,81.5,81.3,81.1,3.8,0,9.2,"GOM",NA,NA,"N",1,2016-08-01 05:35:34,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.8,-86.8166666666667,27.5333333333333,-86.5666666666667,27.65,-86.45,27.8,-86.8333333333333,2008-05-31,2008,5,9,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69397151470184,0.0536383129656315,21.0200138092041,-8.07465858088108e-06,3.79418743250426e-05,-5.49897267774213e-05,21.0129642486572,21.0055160522461,-6.27485990524292,0.121658965945244,0.123041741549969,0.199871614575386,9.99852534100398e-10,0.0382611192762852,249180.359375,-3008.9833984375,0.202179612189594,2008-05-31 08:01:00,2008-05-31 11:50:00,2008-05-31 10:52:43,2008-06-01 00:39:06,0.954722222222222,7.04527777777778,0,0,923129.382431422,559754.958113928
271225,61925,4,"675",1,1,0,"02","PARTLY CLOUDY","5","130",1,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",27.7,6.3,1642,1730,2,50,NA,"MIX","MIXED SPECIES",10.3,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,41,0,0,2008-06-01 05:55:00,2008-06-01,"0555",2008-06-01 10:19:00,2008-06-01,"1019",2008-06-01 20:38:00,2008-06-01,"2038",2008-06-02 03:39:00,2008-06-02,"0339",27,34,"N",27,40,"N",27,40,"N",27,26,"N",86,31,"W",86,57,"W",86,55,"W",86,35,"W",82.2,81.7,81.5,81.4,4.4,0,7,"GOM",NA,NA,"N",1,2016-08-01 05:35:34,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.6666666666667,-86.9166666666667,27.4333333333333,-86.5833333333333,27.5666666666667,-86.5166666666667,27.6666666666667,-86.95,2008-06-01,2008,6,13,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49993300437927,0.0535799786448479,21.0200691223145,-0.000107287909486331,6.09848866588436e-05,-6.3666157075204e-05,21.0122451782227,21.0056076049805,-6.45304489135742,0.108712837100029,0.0916623622179031,0.181700304150581,7.61296981011128e-09,0.0340092740952969,272016.84375,-3052.166015625,0.11580635772067,2008-06-01 05:55:00,2008-06-01 10:19:00,2008-06-01 10:53:04,2008-06-02 00:39:39,0,10.3,0,0,916942.121670105,546677.494668794
271226,61925,5,"675",1,1,1,"02","PARTLY CLOUDY","3","130",0,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",25.8,6.3,1642,1730,2,50,NA,"MIX","MIXED SPECIES",9.7,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,20,0,0,2008-06-02 06:13:00,2008-06-02,"0613",2008-06-02 10:21:00,2008-06-02,"1021",2008-06-02 20:02:00,2008-06-02,"2002",2008-06-03 04:59:00,2008-06-03,"0459",27,35,"N",27,39,"N",27,38,"N",27,23,"N",86,22,"W",86,48,"W",86,46,"W",86,27,"W",81.4,81.5,81.8,81.9,4.1,0,9,"GOM",NA,NA,"N",1,2016-08-01 05:35:35,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.6333333333333,-86.7666666666667,27.3833333333333,-86.45,27.5833333333333,-86.3666666666667,27.65,-86.8,2008-06-02,2008,6,12,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45403707027435,0.0536088794469833,21.0202941894531,-0.000106538922409527,3.78765907953493e-05,-6.47550259600393e-05,21.0123081207275,21.0055274963379,-6.50824546813965,0.111161947250366,0.115089483559132,0.154866427183151,6.41574882109808e-09,0.0314218103885651,268322.875,-3074.73999023438,0.0498349782824787,2008-06-02 06:13:00,2008-06-02 10:21:00,2008-06-02 10:52:22,2008-06-03 00:39:30,0,9.7,0,0,931565.61308245,545809.024090511
271227,61925,6,"675",1,1,0,"02","PARTLY CLOUDY","3","130",0,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",28.4,6.3,1642,1730,2,50,NA,"MIX","MIXED SPECIES",8.6,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,51,0,0,2008-06-03 06:51:00,2008-06-03,"0651",2008-06-03 11:20:00,2008-06-03,"1120",2008-06-03 19:55:00,2008-06-03,"1955",2008-06-04 03:45:00,2008-06-04,"0345",27,32,"N",27,38,"N",27,38,"N",27,22,"N",86,27,"W",86,56,"W",86,54,"W",86,28,"W",82,82.2,83.4,83,4.5,0,7.8,"GOM",NA,NA,"N",1,2016-08-01 05:35:35,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.6333333333333,-86.9,27.3666666666667,-86.4666666666667,27.5333333333333,-86.45,27.6333333333333,-86.9333333333333,2008-06-03,2008,6,14,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45403707027435,0.0535766966640949,21.0203990936279,-9.70709443208762e-05,2.84681518678553e-05,-6.63792525301687e-05,21.0122146606445,21.0055294036865,-6.57140302658081,0.107324697077274,0.105676464736462,0.169067725539207,5.13019093872913e-09,0.0250547602772713,272016.84375,-3052.166015625,0.0101840510512574,2008-06-03 06:51:00,2008-06-03 11:20:00,2008-06-03 10:52:38,2008-06-04 00:40:18,0.456111111111111,8.14388888888889,0,0,922739.246903445,542628.126933123
271228,61925,7,"675",1,1,0,"02","PARTLY CLOUDY","15","130",4,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",26.7,6.5,1642,1730,2,50,NA,"MIX","MIXED SPECIES",8.8,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,36,0,0,2008-06-04 06:25:00,2008-06-04,"0625",2008-06-04 10:33:00,2008-06-04,"1033",2008-06-04 19:22:00,2008-06-04,"1922",2008-06-05 04:09:00,2008-06-05,"0409",27,36,"N",27,42,"N",27,41,"N",27,26,"N",86,22,"W",86,49,"W",86,46,"W",86,24,"W",83,83.1,83.6,83.5,4.1,0,8.8,"GOM",NA,NA,"N",1,2016-08-01 05:35:35,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.6833333333333,-86.7666666666667,27.4333333333333,-86.4,27.6,-86.3666666666667,27.7,-86.8166666666667,2008-06-04,2008,6,17,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45403707027435,0.0534928403794765,21.0203952789307,-4.96893517265562e-05,1.96511973626912e-05,-6.62380698486231e-05,21.0127773284912,21.0054187774658,-6.54852199554443,0.114856414496899,0.126306921243668,0.103754550218582,1.67357738778406e-09,0.0218243543058634,258745.078125,-3066.05126953125,0.000558973268469432,2008-06-04 06:25:00,2008-06-04 10:33:00,2008-06-04 10:51:58,2008-06-05 00:40:29,0,8.8,0,0,931933.955345847,550464.063785587
271229,61925,8,"675",1,1,0,"02","PARTLY CLOUDY","15","130",4,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",27.5,6.1,1642,1683,2,50,NA,"MIX","MIXED SPECIES",9.1,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,52,0,0,2008-06-05 06:03:00,2008-06-05,"0603",2008-06-05 10:34:00,2008-06-05,"1034",2008-06-05 19:41:00,2008-06-05,"1941",2008-06-06 06:02:00,2008-06-06,"0602",27,37,"N",27,41,"N",27,40,"N",27,28,"N",86,29,"W",86,57,"W",86,55,"W",86,32,"W",83.8,84,84.2,84,4.5,0,10.4,"GOM",NA,NA,"N",1,2016-08-01 05:35:35,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.6666666666667,-86.9166666666667,27.4666666666667,-86.5333333333333,27.6166666666667,-86.4833333333333,27.6833333333333,-86.95,2008-06-05,2008,6,20,0,0,0,1,13,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50122714042664,0.0534057207405567,21.020206451416,-3.37482015311252e-05,3.31340597767849e-05,-6.10582064837217e-05,21.012809753418,21.0054531097412,-6.58072519302368,0.112141311168671,0.179835453629494,0.138812109827995,1.2582115349602e-09,0.0155751723796129,262892.125,-3050.16333007812,0.0216647095782575,2008-06-05 06:03:00,2008-06-05 10:34:00,2008-06-05 10:52:23,2008-06-06 00:41:29,0,9.1,0,0,918730.065879712,549623.198220304
271230,61925,9,"675",1,1,0,"02","PARTLY CLOUDY","15","130",4,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",27.1,6.3,1683,1730,2,50,NA,"MIX","MIXED SPECIES",7.7,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,17,0,0,2008-06-06 07:02:00,2008-06-06,"0702",2008-06-06 11:20:00,2008-06-06,"1120",2008-06-06 19:03:00,2008-06-06,"1903",2008-06-07 03:35:00,2008-06-07,"0335",27,33,"N",27,38,"N",27,37,"N",27,25,"N",86,28,"W",86,35,"W",86,37,"W",86,30,"W",84,84.2,84.3,84.4,4.3,0,8.5,"GOM",NA,NA,"N",1,2016-08-01 05:35:35,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.6166666666667,-86.6166666666667,27.4166666666667,-86.5,27.55,-86.4666666666667,27.6333333333333,-86.5833333333333,2008-06-06,2008,6,19,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83573627471924,0.0532853938639164,21.0200424194336,-2.46698473347351e-05,3.56627296582701e-08,-6.66359337628819e-05,21.0128002166748,21.0054244995117,-6.67723703384399,0.112352021038532,0.124088771641254,0.0955871865153313,3.63164887051681e-10,0.0207653995603323,264415.0625,-3094.294921875,0.0710852123704885,2008-06-06 07:02:00,2008-06-06 11:20:00,2008-06-06 10:51:43,2008-06-07 00:41:05,0.471388888888889,7.22861111111111,0,0,937004.945917642,545426.962749301
271231,61925,10,"675",1,1,0,"02","PARTLY CLOUDY","10","130",3,1,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",27.7,6.3,1642,1680,2,50,NA,"MIX","MIXED SPECIES",8.6,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,29,0,0,2008-06-07 07:21:00,2008-06-07,"0721",2008-06-07 11:47:00,2008-06-07,"1147",2008-06-07 20:20:00,2008-06-07,"2020",2008-06-08 05:53:00,2008-06-08,"0553",27,37,"N",27,42,"N",27,42,"N",27,33,"N",86,33,"W",87,3,"W",87,4,"W",86,38,"W",84.4,84.5,84.5,84.1,4.4,0,9.6,"GOM",NA,NA,"N",1,2016-08-01 05:35:35,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.7,-87.0666666666667,27.55,-86.6333333333333,27.6166666666667,-86.55,27.7,-87.05,2008-06-07,2008,6,24,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95776736736298,0.0532438866794109,21.0201168060303,-3.49852889485192e-05,1.22686333270394e-05,-5.71282835153397e-05,21.0129776000977,21.0055027008057,-6.75767183303833,0.110110707581043,0.19637094438076,0.134324416518211,7.72181762975777e-10,0.00827452354133129,265753.4375,-3030.08666992188,0.143871960916935,2008-06-07 07:21:00,2008-06-07 11:47:00,2008-06-07 10:52:35,2008-06-08 00:42:50,0.906944444444444,7.69305555555556,0,0,908094.318823881,552281.777610789
271232,61925,11,"675",1,1,0,"02","PARTLY CLOUDY","10","130",2,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",27.7,6.3,1664,1683,2,50,NA,"YFT","TUNA YELLOWFIN",5.6,1,120,0,0,0,NA,0,NA,0,NA,1,2,1,4,0,NA,600,47,0,0,2008-06-08 08:11:00,2008-06-08,"0811",2008-06-08 12:33:00,2008-06-08,"1233",2008-06-08 18:07:00,2008-06-08,"1807",2008-06-09 20:00:00,2008-06-09,"2000",27,52,"N",27,51,"N",27,45,"N",27,51,"N",86,35,"W",86,21,"W",86,45,"W",86,27,"W",84.3,84.6,84.6,84.5,4.4,8,25.9,"GOM",NA,"PROBLEMS WITH HYDRAULIC PUMP/SYSTEM.  REPAIR TIME 2000-0400 = 8.0 HRS.","N",1,2016-08-01 05:35:35,1,2017-01-24 06:15:01,NA,"N04006",1,"SARDINE","05",600,NA,NA,NA,NA,NA,NA,27.75,-86.75,27.85,-86.45,27.8666666666667,-86.5833333333333,27.85,-86.35,2008-06-08,2008,6,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45403707027435,0.0517436563968658,21.019739151001,-2.93067478196463e-05,-3.36441701165313e-07,-5.89986520935781e-05,21.0133113861084,21.0054740905762,-6.79066562652588,0.114965200424194,0.113216556608677,0.0579650774598122,5.41917732910235e-10,0.00599360093474388,236288.84375,-3041.41088867188,0.233609307188191,2008-06-08 08:11:00,2008-06-08 12:33:00,2008-06-08 10:50:57,2008-06-09 00:42:30,1.70083333333333,3.89916666666667,0,0,934810.308019153,575700.350652465
